date	close	volume	ma5	p_change
2011-04-01	-0.111730129028	-0.0296075479558	0.0	0.0
2011-04-06	-0.117655599343	-0.061257928386	0.0	-0.14
2011-04-07	-0.118043831083	-0.053533650178	0.0	0.5
2011-04-08	-0.118756702801	-0.0427811414057	0.0	1.36
2011-04-11	-0.083145651457	-0.0162977265702	-0.0788275109346	9.99
2011-04-12	-0.0837924198951	-0.0115556964712	-0.101527863375	0.45
2011-04-13	-0.0889568644383	-0.0292146999953	-0.0932917315198	-1.13
2011-04-14	-0.0840988666071	-0.037189094705	-0.0860662858857	0.62
2011-04-15	-0.0637416087696	-0.0189477566697	-0.0738550167456	5.01
2011-04-18	-0.0715636191606	-0.035137083048	-0.0782314018177	-1.47
2011-04-19	-0.0694859585143	-0.0378399942399	-0.065900817159	-3.43
2011-04-20	-0.0679425213838	-0.0161056844264	-0.0663062660595	1.84
2011-04-21	-0.0607334009276	-0.0278352145999	-0.0653509071432	3.72
2011-04-22	-0.0506147799293	-0.0207990903398	-0.0622923139297	1.2
2011-04-25	-0.0557894362259	-0.033342077894	-0.062367593107	-2.29
2011-04-26	-0.071877241339	-0.00191135657543	-0.0669961870341	-4.1
2011-04-27	-0.0588598854467	-0.025571980038	-0.0565984942861	0.16
2011-04-28	-0.0494626854114	-0.0152480705316	-0.0564071684608	1.18
2011-04-29	-0.0632450489153	0.023899352211	-0.0552987264881	-2.57
2011-05-03	-0.0517150383007	0.00707493671759	-0.055034992196	4.08
2011-05-04	-0.0534103514802	-0.031133162945	-0.0553076363869	-2.3
2011-05-05	-0.0498167673897	-0.0131363137375	-0.0530039429463	0.24
2011-05-06	-0.0490764216366	-0.0184831103789	-0.0573775427821	1.66
2011-05-09	-0.0440960889693	0.0006775441231	-0.0498624001469	1.15
2011-05-10	-0.0455146455495	-0.0106905566544	-0.0453714332523	-0.59
2011-05-11	-0.0331552594115	0.0142907746353	-0.0426848917223	3.09
2011-05-12	-0.0171238015172	0.0335643746172	-0.039226314871	3.15
2011-05-13	-0.0205968832706	0.0154564693196	-0.0384233950422	1.27
2011-05-16	0.00589762364375	0.0248186672046	-0.0219350737624	3.97
2011-05-17	0.00221988053429	0.0146739340555	-0.00961932563524	-1.13
2011-05-18	-0.00510359530094	0.000803304457897	-0.00548812940133	-0.57
2011-05-19	0.0310907407608	0.0461986780123	0.00378992996366	7.8
2011-05-20	0.0496703433408	0.0543971886193	0.0195588625969	3.04
2011-05-24	0.0557399659687	0.0499150103007	0.0304773646243	-1.29
2011-05-25	0.0344859804964	0.0356531088582	0.0325635905509	-4.36
2011-05-26	0.0629924915362	0.0547811833255	0.047570232794	5.25
2011-05-27	0.0236788307176	0.0907156088457	0.0483306917461	-10.0
2011-05-30	-0.0153629645129	0.0820063405376	0.0329874813144	-9.63
2011-05-31	-0.0244144537	0.0654656102007	0.0175542638393	-0.56
2011-06-01	-0.0222460950273	0.0382053055918	0.00445890663313	1.37
2011-06-02	-0.0435395393531	0.0291122385128	-0.0181027970247	-6.6
2011-06-03	-0.0382160822963	0.0207468119931	-0.0271524980917	2.13
2011-06-07	-0.0304961163095	0.0278572584726	-0.0327262689264	3.67
2011-06-08	-0.0340841081961	0.0141813478002	-0.0335688893077	-0.84
2011-06-09	-0.0312382331467	0.00589433296564	-0.0351432969545	-1.38
2011-06-10	-0.0261463500113	0.00181095909107	-0.0326187315902	1.81
2011-06-13	-0.0105969767529	0.0213725736557	-0.0271673508227	3.92
2011-06-14	-0.0185145121699	-0.00417642104653	-0.0258936233322	0.0
2011-06-15	-0.0119693907667	-0.0101202252477	-0.0187766564557	0.08
2011-06-16	-0.025517170886	-0.00200473352198	-0.018998306301	-4.7
2011-06-17	-0.0417499293023	0.0238729494671	-0.0222763492714	-5.42
2011-06-20	-0.0491378675497	0.00995033568112	-0.0296329129957	-3.01
2011-06-21	-0.0530084215761	-0.00096425223732	-0.0367689663626	0.31
2011-06-22	-0.0356639487903	0.00751406346412	-0.0400753214851	4.47
2011-06-23	-0.0337039944877	0.0155204212016	-0.0416022495664	2.58
2011-06-24	-0.0324379686473	-0.0207295095841	-0.0421749209016	3.92
2011-06-27	-0.00852732713356	0.00540011738661	-0.032740699481	6.6
2011-06-28	-0.0184831693956	0.0151228233998	-0.0245556816809	-2.42
2011-06-29	-0.028264890137	0.0518140245504	-0.0247627291546	-3.21
2011-06-30	0.000366143014207	0.126922736813	-0.0127203539689	7.82
2011-07-01	0.0123469315029	0.13526721023	-0.00648531923301	3.66
2011-07-04	0.0138552542271	0.0853253284304	-0.00252749481969	2.83
2011-07-05	0.00241756181429	0.0665308777625	0.00101769452729	-2.13
2011-07-06	0.0194039905458	0.10475590796	0.00999940972226	3.9
2011-07-07	0.0247238721683	0.13341696164	0.0163499552577	0.64
2011-07-08	0.0166347881184	0.0777413693074	0.0171059690746	-1.71
2011-07-11	0.029571152877	0.0608210557128	0.0224332176658	2.94
2011-07-12	0.0370117456934	0.0558261996332	0.0285768760626	-0.27
2011-07-13	0.0367273757777	0.046156857715	0.0313599939127	1.43
2011-07-14	0.0550044598042	0.107531112554	0.0367575399011	4.46
2011-07-15	0.0438315256694	0.0653419520298	0.0386455514647	-1.13
2011-07-18	0.0436143658982	0.0522184090102	0.0434985683186	-0.48
2011-07-19	0.0412521899064	0.0256787164315	0.0437734365092	-1.18
2011-07-20	0.0599117076345	0.108944917269	0.0470622212437	4.23
2011-07-21	0.0636391829028	0.0597029397504	0.049613769558	-0.28
2011-07-22	0.0588902866411	0.0314660912295	0.0512501791572	-0.28
2011-07-25	0.028860626264	0.20717362669	0.0505418973739	-9.35
2011-07-26	0.0283057626104	0.0673057267953	0.0485230005029	0.21
2011-07-27	0.0353109849518	0.0282529632733	0.0443583020358	2.4
2011-07-28	0.045123733754	0.0528000045851	0.0402899140453	1.81
2011-07-29	0.0491238641517	0.0566620011366	0.0370893082026	0.3
2011-08-01	0.0623379931868	0.045708077854	0.0456018735765	2.59
2011-08-02	0.0579159666381	0.113199260279	0.0512188142831	-1.5
2011-08-03	0.0490573458131	0.019286385396	0.0542360979901	-1.72
2011-08-04	0.0418590619904	0.0312331771452	0.052706380713	-1.16
2011-08-05	0.0316350641619	0.0729554798203	0.0493952473695	-4.11
2011-08-08	0.0183480914663	0.0803941025824	0.04084980824	-6.62
2011-08-09	0.0199465505933	0.083374822311	0.0331409509244	0.49
2011-08-10	0.0211377378539	0.0359537926106	0.0289487966125	1.26
2011-08-11	0.0201097303907	0.0164787715593	0.024131263845	1.32
2011-08-12	0.0276204619285	0.0227889842416	0.0220666442573	2.75
2011-08-15	0.02479959378	0.0123104787865	0.0241749029469	0.21
2011-08-16	0.0237450431308	0.0181012589876	0.0251822847706	-0.98
2011-08-17	0.0177073310253	0.0310372965758	0.0239639448171	-1.63
2011-08-18	0.0136132753424	0.00977953123814	0.0232580632852	-2.78
2011-08-19	0.0157673423547	0.0157113618492	0.0219955607902	-0.82
2011-08-22	0.0160855085494	0.00761885379697	0.0168076934355	-0.6
2011-08-23	0.0180454577946	0.0105699215823	0.0190002574529	1.05
2011-08-24	0.0210627511149	0.0152675367174	0.0168292479566	1.12
2011-08-25	0.0218304573611	0.00432755276948	0.0190675006385	2.51
2011-08-26	0.0271464107367	0.0140192009648	0.0195535625241	1.65
2011-08-29	0.023336021379	0.0256061849663	0.0227510286403	-2.62
2011-08-30	0.00988489076528	0.0631278486704	0.0210742901088	-3.63
2011-08-31	0.00600889779128	0.0298935250293	0.0174011493933	-0.98
2011-09-01	0.000232529900969	0.0261740938899	0.013046569496	-2.13
2011-09-02	-0.00550149393188	0.0159730321208	0.00573773531833	-2.45
2011-09-05	-0.00986329006604	0.0288338949608	0.000692510861522	-3.71
2011-09-06	-0.0233901700084	0.0462837448048	-0.0094636464614	-3.39
2011-09-07	-0.012813822207	0.0315986258238	-0.00955698828625	4.67
2011-09-08	-0.0234974418578	0.0326988721627	-0.0141713940672	-3.64
2011-09-09	-0.0205174244666	0.00661333556674	-0.0160697130039	0.13
2011-09-13	-0.025797944116	0.0161834710067	-0.0190409681299	-3.01
2011-09-14	-0.0133186427607	0.0322881208804	-0.0183437798418	4.16
2011-09-15	-0.0188311755724	0.00945008570648	-0.0215473795079	-0.92
2011-09-16	-0.0200016484901	-0.00289993768795	-0.021853040319	0.17
2011-09-19	-0.0252504319523	0.0204776820559	-0.0212282146727	-3.94
2011-09-20	-0.0234856598554	0.0058644365756	-0.0192067012526	0.53
2011-09-21	-0.0231716126314	0.00612356868344	-0.0210461085133	3.37
2011-09-22	-0.0247010901965	0.0116900313604	-0.0218619524081	-3.9
2011-09-23	-0.0277471421245	0.00351697215573	-0.0252443096134	-1.15
2011-09-26	-0.0304012329501	0.0066550843626	-0.0248919280352	-3.21
2011-09-27	-0.03535984687	0.00147242738533	-0.0306596270655	0.65
2011-09-28	-0.0359151276847	-0.00395534366799	-0.0316861112782	-1.65
2011-09-29	-0.0481795553144	0.015194407488	-0.0336064745291	-5.87
2011-09-30	-0.0463602928284	0.00248970418645	-0.0383482982515	0.69
2011-10-10	-0.0439570959437	-0.00671147136929	-0.0401047096565	-0.25
2011-10-11	-0.0362306154221	-0.00667381343445	-0.0390796947489	1.03
2011-10-12	-0.0330716160917	-0.00522045657331	-0.0402402760431	5.31
2011-10-13	-0.0353274417687	-0.00348230677167	-0.0388291622783	0.6
2011-10-14	-0.0348108761531	0.00230108664642	-0.0372434310717	-0.23
2011-10-17	-0.032369584292	0.019253150106	-0.0358717531849	1.29
2011-10-18	-0.0355937182504	0.00405358694231	-0.0335478528886	-4.42
2011-10-19	-0.033591921528	-0.00994355981067	-0.0324130354983	-0.33
2011-10-20	-0.0328602738957	-0.00866713070262	-0.0314022896911	-2.96
2011-10-21	-0.0403457096724	0.000955870329587	-0.0330729142515	-3.6
2011-10-24	-0.0425407372018	-0.012370366248	-0.0371011958891	2.35
2011-10-25	-0.0398763973103	-0.0211011166289	-0.03641210603	2.95
2011-10-26	-0.0406433286316	-0.030059920058	-0.0386708906868	1.07
2011-10-27	-0.0475805820906	-0.0164374487704	-0.0439440332467	-1.25
2011-10-28	-0.0438269141451	-0.0126299003761	-0.0439529350095	3.5
2011-10-31	-0.0390869925033	-0.00250492851877	-0.0433750876004	1.69
2011-11-01	-0.0469229800211	-0.0184113860708	-0.0442564603817	-2.31
2011-11-02	-0.0479624195369	-0.00558159008825	-0.0443922833066	1.37
2011-11-03	-0.0140517959654	0.0131761006144	-0.0362347959728	9.98
2011-11-04	-0.0145844357252	0.089325587405	-0.0330185502722	1.23
2011-11-08	-0.0249128926654	0.0365144456949	-0.0320651227236	-3.94
2011-11-09	-0.0194242488206	0.0125266755622	-0.0249804366977	2.75
2011-11-10	-0.0204940562909	-0.0125305564907	-0.0182953402851	-2.38
