date	close	volume	ma5	p_change
2011-04-01	-0.197332504279	-0.0231609293981	0.0	0.0
2011-04-06	-0.207705332794	-0.0295130784571	0.0	-1.93
2011-04-07	-0.20622755514	-0.0271198126519	0.0	1.43
2011-04-08	-0.201770105244	0.00316039133088	0.0	3.87
2011-04-11	-0.206124424292	-0.00283801690575	-0.172793112542	-2.03
2011-04-12	-0.202225415582	0.0040990429753	-0.202059589069	2.42
2011-04-13	-0.202151476957	0.00406852821041	-0.198452433028	0.34
2011-04-14	-0.199621225867	-0.00951319122501	-0.196694714435	0.0
2011-04-15	-0.190312188047	0.0579487091687	-0.193194880661	3.03
2011-04-18	-0.19089735615	0.042010142296	-0.196842258564	0.49
2011-04-19	-0.189164231131	0.0895465259246	-0.184760729292	-5.04
2011-04-20	-0.195050662183	0.00486621573875	-0.187948883848	-0.17
2011-04-21	-0.204060083358	-0.0213604771453	-0.192554389566	-0.69
2011-04-22	-0.19785888304	-0.0193562166187	-0.193630501119	0.35
2011-04-25	-0.203548367468	-0.00359594522612	-0.199390819147	-3.79
2011-04-26	-0.202448689475	-0.0198109315382	-0.206198048178	0.36
2011-04-27	-0.19317846176	-0.0120074190421	-0.197242442533	-1.25
2011-04-28	-0.197214131269	-0.00648030786156	-0.197936069393	-3.61
2011-05-03	-0.198198473837	-0.0121923057821	-0.192190778856	2.81
2011-05-04	-0.198485841586	-0.0229845409558	-0.195185580257	-3.1
2011-05-05	-0.194930100274	-0.0192694272096	-0.195666117273	0.38
2011-05-06	-0.199659006362	-0.0252877376053	-0.202392456718	0.37
2011-05-09	-0.198732356102	-0.0176439307901	-0.198240622224	0.19
2011-05-10	-0.192017002475	-0.00311050250026	-0.193753439607	2.42
2011-05-11	-0.193995039186	-0.0149779844118	-0.194219756011	-0.91
2011-05-12	-0.195601504358	-0.0230187266365	-0.197434053151	-2.02
2011-05-13	-0.202564300222	-0.00740903909864	-0.202908099767	0.75
2011-05-16	-0.196402593516	-0.0142408686394	-0.195952568493	-1.49
2011-05-17	-0.195561104869	-0.0163093941311	-0.193892546061	-0.19
2011-05-18	-0.19950839493	-0.0143954856432	-0.196474353798	0.38
2011-05-19	-0.19564891118	-0.0118872348473	-0.196848684253	0.56
2011-05-20	-0.189404460327	-0.0128280826787	-0.192501228963	0.75
2011-05-23	-0.188131864629	-0.0193377514557	-0.194280300741	-4.09
2011-05-24	-0.186953328152	-0.021537934	-0.190822575021	0.0
2011-05-25	-0.191140982858	-0.0180656627276	-0.194484195868	-1.55
2011-05-26	-0.189950512249	-0.000826716821154	-0.191453171232	-1.57
2011-05-27	-0.186982491939	-0.00918329651501	-0.18783434879	-2.4
2011-05-30	-0.187871974005	-0.0139196351384	-0.187899237367	-1.43
2011-05-31	-0.190731247937	-0.0125845752522	-0.188057154866	1.87
2011-06-01	-0.193392487252	-0.0134122293896	-0.190256397846	0.2
2011-06-02	-0.195178325734	-0.0154823702703	-0.192557258023	-2.85
2011-06-03	-0.19404100081	-0.0183380771739	-0.190639678261	1.68
2011-06-07	-0.197744009243	-0.0147039134198	-0.195161225784	1.03
2011-06-08	-0.198073155692	-0.0174440907741	-0.195538296817	0.0
2011-06-09	-0.195757218162	-0.0168157113468	-0.195787223022	-2.65
2011-06-10	-0.189007460915	0.0309341699901	-0.195507122562	3.98
2011-06-13	-0.190297361751	-0.000550602469273	-0.194830835092	-0.81
2011-06-14	-0.195981757374	-0.0142562004923	-0.195600978055	1.02
2011-06-15	-0.192873397915	-0.0152416924931	-0.191867003109	-1.41
