date	close	volume	ma5	p_change
2011-04-01	-0.227235441219	-0.049381093895	0.0	0.0
2011-04-06	-0.234022208714	-0.0756070055382	0.0	-0.59
2011-04-07	-0.234790608203	-0.0682617958472	0.0	0.59
2011-04-08	-0.237947562522	-0.0701845350645	0.0	0.98
2011-04-11	-0.23959603912	-0.0739145587328	-0.203679500147	-1.17
2011-04-12	-0.244603514891	-0.0694934604119	-0.235441009149	-1.18
2011-04-13	-0.244095985656	-0.0663819677989	-0.234959379663	0.6
2011-04-14	-0.241565734566	-0.0663757417184	-0.235877952197	0.0
2011-04-15	-0.238084589126	-0.0558675790508	-0.234697107184	0.99
2011-04-18	-0.255931799443	-0.0412115235992	-0.24465705078	-7.06
2011-04-19	-0.244776029458	-0.0573004199578	-0.23522226131	-2.11
2011-04-20	-0.248446703847	-0.0526395039982	-0.24070072246	0.86
2011-04-21	-0.256111895362	-0.056114621501	-0.247327688839	-0.21
2011-04-22	-0.253899926194	-0.0460772164616	-0.250057528807	-1.5
2011-04-25	-0.255513263814	-0.0564220249948	-0.253203937446	-2.83
2011-04-26	-0.258845099148	-0.0419253694966	-0.260168088746	-1.79
2011-04-27	-0.244679347015	-0.0426720082986	-0.250833451819	0.91
2011-04-28	-0.246416689987	-0.0429856103867	-0.250957228022	-3.39
2011-04-29	-0.24938276971	-0.034798605856	-0.246419300955	0.47
2011-05-03	-0.251889041059	-0.0362448444731	-0.246245601697	0.7
2011-05-04	-0.24414145133	-0.046699150233	-0.247270894296	0.23
2011-05-05	-0.242805812464	-0.0374491720342	-0.246401117557	-0.69
2011-05-06	-0.245774281414	-0.043360555443	-0.250723488433	1.39
2011-05-10	-0.243942786776	-0.0311852882961	-0.241734122207	0.23
2011-05-11	-0.244572248044	-0.0376923118872	-0.243096301998	-0.46
2011-05-12	-0.24657319178	-0.0395016717897	-0.247195163491	-2.75
2011-05-13	-0.2531110886	-0.0355142954845	-0.253024774161	1.18
2011-05-16	-0.239395818638	-0.0275624887404	-0.245355507309	2.1
2011-05-17	-0.238107702033	-0.0383588662636	-0.24141964745	0.0
2011-05-18	-0.239852272778	-0.0312663513765	-0.241954788985	1.6
2011-05-19	-0.239986365962	-0.0342203274558	-0.241002272912	-1.35
2011-05-20	-0.233317016064	-0.0286571359735	-0.235327971094	1.14
