date	close	volume	ma5	p_change
2011-04-01	0.0671175688642	0.110035725655	0.0	0.0
2011-04-06	0.0607518507957	-0.0220333492278	0.0	-0.17
2011-04-07	0.0740551555033	0.0123931227316	0.0	2.97
2011-04-08	0.0759331671149	-0.0172953425774	0.0	1.36
2011-04-11	0.0710507024145	-0.0100808647951	0.100820560747	-1.09
2011-04-12	0.0582802530329	0.0221553861396	0.0707652033133	-1.95
2011-04-13	0.0547435444355	-0.00229677773734	0.0720599269154	-0.52
2011-04-14	0.0817303172646	0.117143046671	0.0740314120065	4.68
2011-04-15	0.0712246895058	0.0275129112572	0.0742979668185	-2.15
2011-04-18	0.0629590578157	-0.00276439232989	0.0659868463673	-1.19
2011-04-19	0.0644977944882	0.0203593648905	0.076699647041	-2.66
2011-04-20	0.0595108899459	-0.0258547795252	0.0730447986316	0.09
2011-04-21	0.0572698646649	0.00932269404008	0.0644349738921	0.97
2011-04-22	0.0662009974707	0.0215426393942	0.0638634629305	0.7
2011-04-25	0.054938777414	-0.019062006134	0.0590292910859	-2.94
2011-04-26	0.0587683878948	-0.0270661431496	0.0537330724051	0.71
2011-04-27	0.0621070403083	-0.0148974725826	0.0628334680382	-1.77
2011-04-28	0.0543227705571	0.00317143290712	0.0601812319386	-2.52
2011-04-29	0.0536424163371	-0.00381815698253	0.0613040114819	0.65
2011-05-03	0.0543382839674	-0.0158651281556	0.0606327674996	0.92
2011-05-04	0.0426218523899	-0.00772045122517	0.053437438236	-3.82
2011-05-05	0.0389437580738	0.00343033027009	0.0492998516183	-1.32
2011-05-06	0.0537020308504	0.0349091599702	0.0447248510861	4.31
2011-05-09	0.0519175603978	-0.00557754360937	0.0480652305443	-0.46
2011-05-10	0.057355736066	0.00477194883544	0.0519196093084	0.92
2011-05-11	0.0603282304544	-0.00208647681527	0.0540964080375	0.55
2011-05-12	0.0473303250043	0.0146805688756	0.0526937051004	-3.28
2011-05-13	0.0381281187536	0.00563754141232	0.0446859348366	-0.09
2011-05-17	0.0554915454467	0.00109509643123	0.0555685471416	1.32
2011-05-18	0.0547270864252	-0.00393479302675	0.0535126600084	0.84
2011-05-19	0.0626814689069	0.0191687357599	0.0529571701331	1.11
2011-05-20	0.0694039006776	-0.00752417937008	0.0608372341188	0.46
2011-05-23	0.0687269491527	-0.00485908157446	0.0615768365678	-2.36
2011-05-24	0.0699054856297	-0.00302181249718	0.0661957949808	0.0
2011-05-25	0.0615915792334	0.000126021690221	0.0622335902811	-1.58
2011-05-26	0.0486920300351	0.0173320149178	0.0613270473569	-3.68
2011-05-27	0.0402623394753	0.023856272936	0.0586331638807	-3.63
2011-05-30	0.0474811371793	0.0080865231106	0.0542671347838	1.12
2011-05-31	0.0473956898782	0.00282252110758	0.0503628420921	1.51
2011-06-01	0.0519870979665	0.0211197404815	0.0466930037373	1.68
2011-06-02	0.0564540509095	0.0027291354937	0.0469901104321	0.0
2011-06-03	0.0875328449161	0.0599832685514	0.0597734930561	7.21
2011-06-07	0.0852198850939	0.0332692249528	0.0647741021636	0.73
2011-06-08	0.0848907386449	9.7316357455e-06	0.073364422435	0.0
2011-06-09	0.0930128396409	0.0296711659573	0.0817935907469	0.0
2011-06-10	0.100334636683	0.0255763232838	0.0896156353976	1.81
2011-06-13	0.110795015798	0.0457937405952	0.0941956292329	1.95
2011-06-14	0.124616610816	0.0980116526305	0.10095238104	4.17
2011-06-15	0.129492670335	0.0476894862465	0.112566790769	-0.25
2011-06-16	0.139251032768	0.032279978888	0.120448567097	0.84
2011-06-17	0.123730092558	0.0347443738079	0.124970331159	-3.65
2011-06-20	0.171136131857	0.0937893309449	0.137390168806	8.35
2011-06-21	0.162103209061	0.0528881744049	0.144650216969	-0.72
2011-06-22	0.162415491471	0.0573231390976	0.152667337679	-0.24
2011-06-23	0.156267971345	0.0283285113372	0.156181162033	0.24
2011-06-24	0.16271913739	0.0848198473996	0.161543907533	3.52
2011-06-27	0.175815033809	0.119496368073	0.163791801261	2.55
2011-06-28	0.175946094092	0.0240274255491	0.167840345631	0.0
2011-06-29	0.202750479739	0.128801595662	0.17422048408	3.92
2011-06-30	0.19657916895	0.146489121695	0.187511071287	-0.65
2011-07-01	0.195306138585	0.0520332382647	0.191306526232	0.37
2011-07-04	0.188475898979	0.0456102893576	0.193320007407	0.66
2011-07-05	0.17850738585	0.0585159550894	0.193197308864	-1.3
2011-07-06	0.169663416233	0.031469745055	0.186027835221	-1.39
2011-07-07	0.174752209955	0.0601504994555	0.183141443126	0.45
2011-07-08	0.179559348883	0.0364974873025	0.17989052768	0.81
2011-07-11	0.175526777253	0.00683331794449	0.179484772196	-0.59
2011-07-12	0.178774052389	0.0358333266736	0.178762927125	-0.89
2011-07-13	0.188574054859	0.0440729371241	0.181863495653	2.76
2011-07-14	0.210202756838	0.136940942426	0.188295033491	3.91
2011-07-15	0.195558443868	0.00844967166709	0.187943516542	-1.39
2011-07-18	0.15509656707	0.152146240456	0.185901848755	-6.65
2011-07-19	0.158476166373	0.0365675961478	0.181269050899	0.0
2011-07-20	0.156806695895	0.013012068417	0.17356749747	0.0
2011-07-21	0.158307630802	0.00467688406456	0.164013075957	-0.61
2011-07-22	0.156314078237	0.00150829994595	0.154788860236	0.23
2011-07-25	0.144759642538	0.00962572606265	0.154963941473	-4.71
2011-07-26	0.153690346855	0.0055315592355	0.154577166158	1.84
2011-07-27	0.16206101194	0.0138866532472	0.156383475436	2.12
2011-07-28	0.166211263779	-0.00954023488089	0.157598903871	0.46
2011-07-29	0.1488872099	0.00750298437548	0.154866208858	-3.36
2011-08-01	0.161164336533	-0.00791026196765	0.159964239647	1.98
2011-08-02	0.158601133831	-0.0125108785568	0.160641296943	-0.93
2011-08-03	0.154344029752	-0.00950796216389	0.15936591204	-0.63
2011-08-04	0.156653241949	0.0263794386934	0.15657752475	0.71
2011-08-05	0.170045752905	0.00885775125322	0.160995860005	0.78
2011-08-08	0.169939224438	0.00542640589124	0.163003378801	-2.79
2011-08-09	0.174502187114	-0.0104501256979	0.166068615351	0.88
2011-08-10	0.181739612196	0.00470913268713	0.17293949912	1.98
2011-08-11	0.185994577771	-0.0151941938083	0.178340099837	1.86
2011-08-12	0.194392551908	0.0174374988633	0.181947760496	2.13
2011-08-15	0.187470295208	0.00119371139449	0.186271932877	-0.52
2011-08-16	0.185778987751	-0.0103866734565	0.188774976321	-0.82
2011-08-17	0.183256510579	-0.00988086782814	0.188546097409	-0.6
2011-08-18	0.177071699761	-0.0109504256758	0.187354931285	-2.36
2011-08-19	0.177657911269	-0.011620215082	0.185116124577	-0.86
2011-08-22	0.166419152249	0.0378198825973	0.177460845677	-2.44
2011-08-23	0.169015858302	-0.00363318146359	0.177440700872	0.89
2011-08-24	0.16737765814	-0.0106378926542	0.17142283687	0.0
2011-08-25	0.175255955971	-0.00388663114949	0.17165450439	3.11
2011-08-26	0.176150877312	-0.00130678520335	0.169563345808	0.46
2011-08-29	0.197863893616	0.0461793634871	0.177599657631	2.39
2011-08-30	0.200836871711	0.00801324562045	0.183919235187	0.15
2011-08-31	0.182426799176	0.00463233717844	0.186266693344	-3.08
2011-09-01	0.185340685786	-0.00656869643499	0.188248644902	0.0
2011-09-02	0.178060734498	-0.000405662124096	0.187851363095	-1.94
2011-09-05	0.180431692796	-0.00220626738343	0.185959560763	-1.34
2011-09-06	0.169213161706	0.0105066515072	0.176133673594	-1.84
2011-09-07	0.176461506376	-0.00565639649695	0.178611817209	2.45
2011-09-08	0.16962541594	0.000663752611024	0.17560035181	-1.75
2011-09-09	0.161723217317	0.00932697786612	0.173437715544	-1.87
2011-09-13	0.154779539489	0.0182210416908	0.168522960567	-2.31
2011-09-14	0.16066861873	0.0148710879703	0.16549693481	1.52
2011-09-15	0.153588230414	0.00125693729003	0.158922150625	-0.92
2011-09-16	0.159043401843	-0.00564221067045	0.155800928321	1.35
2011-09-19	0.152828097452	-0.00915581171778	0.155593331491	-2.82
2011-09-20	0.153183570706	-0.00295661591859	0.156833194302	0.09
2011-09-21	0.162834749876	-0.00200235827012	0.157397607245	4.01
2011-09-22	0.160183568266	-0.00640118532594	0.159074813846	-2.79
2011-09-23	0.152114306341	-0.0111109558807	0.155855736267	-1.69
2011-09-26	0.152028327409	-0.00774686833016	0.157078324036	-1.63
2011-09-27	0.14217975856	0.00336284772789	0.15148469998	-0.52
2011-09-28	0.142682084417	-0.00850288869434	0.148976385686	-0.88
2011-09-29	0.140459859848	-0.0143890942342	0.147806973775	-1.86
2011-09-30	0.130142790593	-0.00432742372466	0.142393477043	-1.98
2011-10-10	0.127887120449	-0.00607744226386	0.138519996845	-1.1
2011-10-11	0.131448958432	-0.0141766316121	0.137573005437	-0.19
2011-10-12	0.141696621298	-0.00491238631227	0.135646629201	4.94
